"Viewer Version";"2.91"
"COM HW Type";"RS485/USB Sensor Cable"
"COM HW Config";"Config String: COM4 , 115200, ECHOOFF"
"Sensor Cable Version";"1.8"
"Product Type";"Liquid Flow Sensor (SF06 Chip)"
"Product COM Protocol Config";"SHDLC Device Address: 0"
"Product ID";"SLF3S-1300F"
"Sensor Serial";"1949-000064"
"I2C Address";"8"
"Supply Voltage";"3.5 V"
"Command Address";"0x3608"
"Sampling Time [ms]";"5"
"Scale Factor Flow lin.";"500"
"Scale Factor Temp lin.";"200"
"Scale Factor Custom";"1"
"Sample #";"Relative Time[s]";"Flow linearized [ml/min]";"Temperature linearized [deg C]";"Custom []"
"39178";"194,8624";"0,020";"29,270";"0,000"
"39179";"194,8682";"0,020";"29,270";"0,000"
"39180";"194,8740";"0,020";"29,275";"0,000"
"39181";"194,8798";"0,020";"29,275";"0,000"
"39182";"194,8856";"0,020";"29,355";"0,000"
"39183";"194,8888";"0,018";"29,355";"0,000"
"39184";"194,8920";"0,018";"29,300";"0,000"
"39185";"194,8952";"0,020";"29,300";"0,000"
"39186";"194,8984";"0,020";"29,300";"0,000"
"39187";"194,9016";"0,020";"29,270";"0,000"
"39188";"194,9070";"0,020";"29,270";"0,000"
"39189";"194,9124";"0,020";"29,325";"0,000"
"39190";"194,9177";"0,020";"29,325";"0,000"
"39191";"194,9234";"0,018";"29,275";"0,000"
"39192";"194,9290";"0,020";"29,275";"0,000"
"39193";"194,9347";"0,020";"29,315";"0,000"
"39194";"194,9403";"0,020";"29,315";"0,000"
"39195";"194,9460";"0,020";"29,315";"0,000"
"39196";"194,9516";"0,020";"29,270";"0,000"
"39197";"194,9573";"0,020";"29,270";"0,000"
"39198";"194,9629";"0,018";"29,265";"0,000"
"39199";"194,9686";"0,020";"29,265";"0,000"
"39200";"194,9742";"0,020";"29,255";"0,000"
"39201";"194,9799";"0,020";"29,255";"0,000"
"39202";"194,9839";"0,020";"29,200";"0,000"
"39203";"194,9879";"0,020";"29,200";"0,000"
"39204";"194,9919";"0,020";"29,265";"0,000"
"39205";"194,9959";"0,020";"29,265";"0,000"
"39206";"194,9999";"0,020";"29,265";"0,000"
"39207";"195,0039";"0,020";"29,270";"0,000"
"39208";"195,0079";"0,020";"29,270";"0,000"
"39209";"195,0119";"0,020";"29,265";"0,000"
"39210";"195,0178";"0,020";"29,265";"0,000"
"39211";"195,0237";"0,020";"29,260";"0,000"
"39212";"195,0296";"0,018";"29,260";"0,000"
"39213";"195,0356";"0,020";"29,325";"0,000"
"39214";"195,0415";"0,018";"29,325";"0,000"
"39215";"195,0474";"0,018";"29,325";"0,000"
"39216";"195,0533";"0,020";"29,295";"0,000"
"39217";"195,0592";"0,020";"29,295";"0,000"
"39218";"195,0651";"0,020";"29,275";"0,000"
"39219";"195,0710";"0,020";"29,275";"0,000"
"39220";"195,0742";"0,018";"29,240";"0,000"
"39221";"195,0774";"0,018";"29,240";"0,000"
"39222";"195,0807";"0,020";"29,305";"0,000"
"39223";"195,0839";"0,018";"29,305";"0,000"
"39224";"195,0871";"0,020";"29,280";"0,000"
"39225";"195,0924";"0,020";"29,280";"0,000"
"39226";"195,0977";"0,018";"29,280";"0,000"
"39227";"195,1031";"0,020";"29,285";"0,000"
"39228";"195,1084";"0,020";"29,285";"0,000"
"39229";"195,1138";"0,020";"29,285";"0,000"
"39230";"195,1192";"0,018";"29,285";"0,000"
"39231";"195,1245";"0,018";"29,295";"0,000"
"39232";"195,1299";"0,020";"29,295";"0,000"
"39233";"195,1353";"0,018";"29,265";"0,000"
"39234";"195,1407";"0,018";"29,265";"0,000"
"39235";"195,1460";"0,020";"29,265";"0,000"
"39236";"195,1514";"0,020";"29,260";"0,000"
"39237";"195,1568";"0,020";"29,260";"0,000"
"39238";"195,1622";"0,018";"29,235";"0,000"
"39239";"195,1662";"0,020";"29,235";"0,000"
"39240";"195,1702";"0,018";"29,305";"0,000"
"39241";"195,1742";"0,020";"29,305";"0,000"
"39242";"195,1782";"0,018";"29,240";"0,000"
"39243";"195,1835";"0,020";"29,240";"0,000"
"39244";"195,1888";"0,020";"29,205";"0,000"
"39245";"195,1942";"0,020";"29,205";"0,000"
"39246";"195,1997";"0,020";"29,205";"0,000"
"39247";"195,2052";"0,018";"29,265";"0,000"
"39248";"195,2107";"0,020";"29,265";"0,000"
"39249";"195,2162";"0,018";"29,265";"0,000"
"39250";"195,2217";"0,020";"29,265";"0,000"
"39251";"195,2272";"0,018";"29,190";"0,000"
"39252";"195,2327";"0,018";"29,190";"0,000"
"39253";"195,2382";"0,018";"29,260";"0,000"
"39254";"195,2422";"0,018";"29,260";"0,000"
"39255";"195,2462";"0,018";"29,260";"0,000"
"39256";"195,2502";"0,018";"29,285";"0,000"
"39257";"195,2542";"0,020";"29,285";"0,000"
"39258";"195,2595";"0,018";"29,235";"0,000"
"39259";"195,2649";"0,018";"29,235";"0,000"
"39260";"195,2702";"0,020";"29,310";"0,000"
"39261";"195,2750";"0,020";"29,310";"0,000"
"39262";"195,2797";"0,018";"29,275";"0,000"
"39263";"195,2845";"0,018";"29,275";"0,000"
"39264";"195,2892";"0,018";"29,275";"0,000"
"39265";"195,2940";"0,020";"29,240";"0,000"
"39266";"195,2987";"0,020";"29,240";"0,000"
"39267";"195,3034";"0,018";"29,285";"0,000"
"39268";"195,3084";"0,018";"29,285";"0,000"
"39269";"195,3134";"0,020";"29,285";"0,000"
"39270";"195,3183";"0,018";"29,285";"0,000"
"39271";"195,3237";"0,018";"29,310";"0,000"
"39272";"195,3290";"0,020";"29,310";"0,000"
"39273";"195,3344";"0,020";"29,335";"0,000"
"39274";"195,3384";"0,018";"29,335";"0,000"
"39275";"195,3424";"0,018";"29,335";"0,000"
"39276";"195,3464";"0,018";"29,295";"0,000"
"39277";"195,3504";"0,018";"29,295";"0,000"
"39278";"195,3550";"0,018";"29,185";"0,000"
"39279";"195,3596";"0,018";"29,185";"0,000"
"39280";"195,3641";"0,018";"29,285";"0,000"
"39281";"195,3687";"0,020";"29,285";"0,000"
"39282";"195,3733";"0,018";"29,265";"0,000"
"39283";"195,3778";"0,020";"29,265";"0,000"
"39284";"195,3824";"0,020";"29,265";"0,000"
"39285";"195,3904";"0,020";"29,295";"0,000"
"39286";"195,3985";"0,018";"29,295";"0,000"
"39287";"195,4038";"0,018";"29,220";"0,000"
"39288";"195,4091";"0,018";"29,220";"0,000"
"39289";"195,4145";"0,018";"29,315";"0,000"
"39290";"195,4185";"0,020";"29,315";"0,000"
"39291";"195,4225";"0,018";"29,270";"0,000"
"39292";"195,4265";"0,018";"29,270";"0,000"
"39293";"195,4305";"0,018";"29,320";"0,000"
"39294";"195,4351";"0,018";"29,320";"0,000"
"39295";"195,4397";"0,020";"29,320";"0,000"
"39296";"195,4442";"0,020";"29,190";"0,000"
"39297";"195,4488";"0,020";"29,190";"0,000"
"39298";"195,4534";"0,018";"29,265";"0,000"
"39299";"195,4580";"0,020";"29,265";"0,000"
"39300";"195,4625";"0,020";"29,270";"0,000"
"39301";"195,4706";"0,018";"29,270";"0,000"
"39302";"195,4787";"0,018";"29,285";"0,000"
"39303";"195,4827";"0,018";"29,285";"0,000"
"39304";"195,4867";"0,020";"29,285";"0,000"
"39305";"195,4906";"0,020";"29,315";"0,000"
"39306";"195,4946";"0,020";"29,315";"0,000"
"39307";"195,5000";"0,020";"29,320";"0,000"
"39308";"195,5054";"0,018";"29,320";"0,000"
"39309";"195,5108";"0,018";"29,270";"0,000"
"39310";"195,5164";"0,020";"29,270";"0,000"
"39311";"195,5219";"0,018";"29,250";"0,000"
"39312";"195,5275";"0,020";"29,250";"0,000"
"39313";"195,5330";"0,018";"29,250";"0,000"
"39314";"195,5386";"0,018";"29,340";"0,000"
"39315";"195,5441";"0,018";"29,340";"0,000"
"39316";"195,5497";"0,020";"29,230";"0,000"
"39317";"195,5552";"0,020";"29,230";"0,000"
"39318";"195,5608";"0,018";"29,250";"0,000"
"39319";"195,5663";"0,018";"29,250";"0,000"
"39320";"195,5719";"0,020";"29,210";"0,000"
"39321";"195,5759";"0,020";"29,210";"0,000"
"39322";"195,5799";"0,018";"29,325";"0,000"
"39323";"195,5839";"0,018";"29,325";"0,000"
"39324";"195,5879";"0,018";"29,325";"0,000"
"39325";"195,5933";"0,018";"29,275";"0,000"
"39326";"195,5986";"0,020";"29,275";"0,000"
"39327";"195,6039";"0,018";"29,290";"0,000"
"39328";"195,6091";"0,018";"29,290";"0,000"
"39329";"195,6142";"0,018";"29,215";"0,000"
"39330";"195,6193";"0,020";"29,215";"0,000"
"39331";"195,6245";"0,020";"29,285";"0,000"
"39332";"195,6296";"0,018";"29,285";"0,000"
"39333";"195,6347";"0,020";"29,285";"0,000"
"39334";"195,6399";"0,018";"29,275";"0,000"
"39335";"195,6450";"0,018";"29,275";"0,000"
"39336";"195,6490";"0,018";"29,310";"0,000"
"39337";"195,6530";"0,018";"29,310";"0,000"
"39338";"195,6570";"0,020";"29,270";"0,000"
"39339";"195,6610";"0,018";"29,270";"0,000"
"39340";"195,6664";"0,018";"29,320";"0,000"
"39341";"195,6717";"0,018";"29,320";"0,000"
"39342";"195,6771";"0,018";"29,320";"0,000"
"39343";"195,6826";"0,018";"29,320";"0,000"
"39344";"195,6881";"0,020";"29,320";"0,000"
"39345";"195,6936";"0,020";"29,300";"0,000"
"39346";"195,6991";"0,020";"29,300";"0,000"
"39347";"195,7046";"0,018";"29,345";"0,000"
"39348";"195,7101";"0,018";"29,345";"0,000"
"39349";"195,7156";"0,018";"29,240";"0,000"
"39350";"195,7211";"0,018";"29,240";"0,000"
"39351";"195,7251";"0,018";"29,250";"0,000"
"39352";"195,7292";"0,018";"29,250";"0,000"
"39353";"195,7332";"0,018";"29,250";"0,000"
"39354";"195,7372";"0,018";"29,205";"0,000"
"39355";"195,7425";"0,020";"29,205";"0,000"
"39356";"195,7479";"0,018";"29,275";"0,000"
"39357";"195,7532";"0,018";"29,275";"0,000"
"39358";"195,7587";"0,018";"29,285";"0,000"
"39359";"195,7642";"0,020";"29,285";"0,000"
"39360";"195,7697";"0,018";"29,285";"0,000"
"39361";"195,7753";"0,020";"29,285";"0,000"
"39362";"195,7808";"0,020";"29,235";"0,000"
"39363";"195,7863";"0,018";"29,235";"0,000"
"39364";"195,7918";"0,018";"29,235";"0,000"
"39365";"195,7973";"0,018";"29,255";"0,000"
"39366";"195,8013";"0,018";"29,255";"0,000"
"39367";"195,8053";"0,018";"29,200";"0,000"
"39368";"195,8092";"0,018";"29,200";"0,000"
"39369";"195,8132";"0,018";"29,295";"0,000"
"39370";"195,8172";"0,018";"29,295";"0,000"
"39371";"195,8212";"0,018";"29,235";"0,000"
"39372";"195,8252";"0,018";"29,235";"0,000"
"39373";"195,8292";"0,020";"29,235";"0,000"
"39374";"195,8338";"0,020";"29,265";"0,000"
"39375";"195,8384";"0,018";"29,265";"0,000"
"39376";"195,8429";"0,018";"29,265";"0,000"
"39377";"195,8475";"0,018";"29,265";"0,000"
"39378";"195,8521";"0,020";"29,265";"0,000"
"39379";"195,8567";"0,018";"29,265";"0,000"
"39380";"195,8612";"0,018";"29,295";"0,000"
"39381";"195,8693";"0,018";"29,295";"0,000"
"39382";"195,8774";"0,018";"29,295";"0,000"
"39383";"195,8814";"0,018";"29,285";"0,000"
"39384";"195,8855";"0,020";"29,285";"0,000"
"39385";"195,8895";"0,018";"29,325";"0,000"
"39386";"195,8935";"0,018";"29,325";"0,000"
"39387";"195,8988";"0,018";"29,235";"0,000"
"39388";"195,9041";"0,018";"29,235";"0,000"
"39389";"195,9095";"0,018";"29,270";"0,000"
"39390";"195,9140";"0,018";"29,270";"0,000"
"39391";"195,9186";"0,018";"29,305";"0,000"
"39392";"195,9232";"0,018";"29,305";"0,000"
"39393";"195,9277";"0,018";"29,305";"0,000"
"39394";"195,9323";"0,018";"29,280";"0,000"
"39395";"195,9368";"0,018";"29,280";"0,000"
"39396";"195,9414";"0,020";"29,270";"0,000"
"39397";"195,9495";"0,018";"29,270";"0,000"
"39398";"195,9576";"0,020";"29,305";"0,000"
"39399";"195,9616";"0,018";"29,305";"0,000"
"39400";"195,9656";"0,020";"29,285";"0,000"
"39401";"195,9696";"0,020";"29,285";"0,000"
"39402";"195,9736";"0,020";"29,285";"0,000"
"39403";"195,9789";"0,018";"29,225";"0,000"
"39404";"195,9842";"0,018";"29,225";"0,000"
"39405";"195,9896";"0,018";"29,290";"0,000"
"39406";"195,9942";"0,018";"29,290";"0,000"
"39407";"195,9987";"0,018";"29,270";"0,000"
"39408";"196,0033";"0,018";"29,270";"0,000"
"39409";"196,0078";"0,018";"29,255";"0,000"
"39410";"196,0124";"0,018";"29,255";"0,000"
"39411";"196,0170";"0,020";"29,330";"0,000"
"39412";"196,0215";"0,018";"29,330";"0,000"
"39413";"196,0296";"0,018";"29,330";"0,000"
"39414";"196,0376";"0,018";"29,300";"0,000"
"39415";"196,0417";"0,020";"29,300";"0,000"
"39416";"196,0457";"0,018";"29,270";"0,000"
"39417";"196,0497";"0,018";"29,270";"0,000"
"39418";"196,0537";"0,018";"29,245";"0,000"
"39419";"196,0590";"0,020";"29,245";"0,000"
"39420";"196,0644";"0,018";"29,275";"0,000"
"39421";"196,0697";"0,018";"29,275";"0,000"
"39422";"196,0743";"0,018";"29,275";"0,000"
"39423";"196,0789";"0,018";"29,270";"0,000"
"39424";"196,0834";"0,020";"29,270";"0,000"
"39425";"196,0880";"0,020";"29,305";"0,000"
"39426";"196,0926";"0,018";"29,305";"0,000"
"39427";"196,0971";"0,018";"29,310";"0,000"
"39428";"196,1017";"0,020";"29,310";"0,000"
"39429";"196,1070";"0,018";"29,260";"0,000"
"39430";"196,1124";"0,020";"29,260";"0,000"
"39431";"196,1178";"0,018";"29,260";"0,000"
"39432";"196,1231";"0,018";"29,250";"0,000"
"39433";"196,1285";"0,020";"29,250";"0,000"
"39434";"196,1338";"0,020";"29,290";"0,000"
"39435";"196,1391";"0,020";"29,290";"0,000"
"39436";"196,1444";"0,018";"29,285";"0,000"
"39437";"196,1498";"0,018";"29,285";"0,000"
"39438";"196,1546";"0,018";"29,250";"0,000"
"39439";"196,1595";"0,018";"29,250";"0,000"
"39440";"196,1643";"0,020";"29,250";"0,000"
"39441";"196,1692";"0,018";"29,250";"0,000"
"39442";"196,1740";"0,020";"29,250";"0,000"
"39443";"196,1789";"0,018";"29,355";"0,000"
"39444";"196,1838";"0,020";"29,355";"0,000"
"39445";"196,1885";"0,020";"29,275";"0,000"
"39446";"196,1932";"0,020";"29,275";"0,000"
"39447";"196,1979";"0,018";"29,265";"0,000"
"39448";"196,2032";"0,018";"29,265";"0,000"
"39449";"196,2085";"0,020";"29,320";"0,000"
"39450";"196,2138";"0,020";"29,320";"0,000"
"39451";"196,2192";"0,018";"29,320";"0,000"
"39452";"196,2245";"0,018";"29,255";"0,000"
"39453";"196,2299";"0,020";"29,255";"0,000"
"39454";"196,2345";"0,018";"29,320";"0,000"
"39455";"196,2390";"0,018";"29,320";"0,000"
"39456";"196,2436";"0,020";"29,200";"0,000"
"39457";"196,2482";"0,020";"29,200";"0,000"
"39458";"196,2528";"0,020";"29,310";"0,000"
"39459";"196,2574";"0,020";"29,310";"0,000"
"39460";"196,2619";"0,020";"29,285";"0,000"
"39461";"196,2673";"0,018";"29,285";"0,000"
"39462";"196,2726";"0,020";"29,285";"0,000"
"39463";"196,2779";"0,020";"29,295";"0,000"
"39464";"196,2833";"0,018";"29,295";"0,000"
"39465";"196,2886";"0,018";"29,295";"0,000"
"39466";"196,2940";"0,020";"29,295";"0,000"
"39467";"196,2993";"0,020";"29,250";"0,000"
"39468";"196,3046";"0,020";"29,250";"0,000"
"39469";"196,3100";"0,018";"29,295";"0,000"
"39470";"196,3145";"0,020";"29,295";"0,000"
"39471";"196,3191";"0,020";"29,295";"0,000"
"39472";"196,3237";"0,020";"29,295";"0,000"
"39473";"196,3283";"0,020";"29,295";"0,000"
"39474";"196,3329";"0,020";"29,315";"0,000"
"39475";"196,3375";"0,020";"29,315";"0,000"
"39476";"196,3420";"0,020";"29,315";"0,000"
"39477";"196,3474";"0,020";"29,315";"0,000"
"39478";"196,3527";"0,020";"29,245";"0,000"
"39479";"196,3581";"0,020";"29,245";"0,000"
"39480";"196,3634";"0,020";"29,290";"0,000"
"39481";"196,3687";"0,020";"29,290";"0,000"
"39482";"196,3740";"0,020";"29,290";"0,000"
"39483";"196,3794";"0,020";"29,290";"0,000"
"39484";"196,3848";"0,020";"29,290";"0,000"
"39485";"196,3901";"0,020";"29,215";"0,000"
"39486";"196,3947";"0,020";"29,215";"0,000"
"39487";"196,3993";"0,020";"29,310";"0,000"
"39488";"196,4039";"0,020";"29,310";"0,000"
"39489";"196,4085";"0,018";"29,335";"0,000"
"39490";"196,4130";"0,020";"29,335";"0,000"
"39491";"196,4176";"0,020";"29,335";"0,000"
"39492";"196,4222";"0,020";"29,260";"0,000"
"39493";"196,4276";"0,018";"29,260";"0,000"
"39494";"196,4329";"0,020";"29,265";"0,000"
"39495";"196,4383";"0,020";"29,265";"0,000"
"39496";"196,4436";"0,020";"29,265";"0,000"
"39497";"196,4490";"0,020";"29,265";"0,000"
"39498";"196,4543";"0,020";"29,245";"0,000"
"39499";"196,4597";"0,020";"29,245";"0,000"
"39500";"196,4650";"0,020";"29,245";"0,000"
"39501";"196,4704";"0,018";"29,240";"0,000"
"39502";"196,4750";"0,020";"29,240";"0,000"
"39503";"196,4796";"0,020";"29,280";"0,000"
"39504";"196,4841";"0,020";"29,280";"0,000"
"39505";"196,4887";"0,020";"29,260";"0,000"
"39506";"196,4933";"0,020";"29,260";"0,000"
"39507";"196,4978";"0,020";"29,250";"0,000"
"39508";"196,5024";"0,020";"29,250";"0,000"
"39509";"196,5077";"0,020";"29,225";"0,000"
"39510";"196,5131";"0,020";"29,225";"0,000"
"39511";"196,5184";"0,020";"29,225";"0,000"
"39512";"196,5237";"0,020";"29,270";"0,000"
"39513";"196,5291";"0,020";"29,270";"0,000"
"39514";"196,5344";"0,020";"29,195";"0,000"
"39515";"196,5398";"0,020";"29,195";"0,000"
"39516";"196,5451";"0,020";"29,255";"0,000"
"39517";"196,5504";"0,020";"29,255";"0,000"
"39518";"196,5550";"0,020";"29,305";"0,000"
"39519";"196,5596";"0,018";"29,305";"0,000"
"39520";"196,5642";"0,018";"29,305";"0,000"
"39521";"196,5687";"0,020";"29,245";"0,000"
"39522";"196,5733";"0,020";"29,245";"0,000"
"39523";"196,5779";"0,020";"29,265";"0,000"
"39524";"196,5824";"0,020";"29,265";"0,000"
"39525";"196,5878";"0,018";"29,260";"0,000"
"39526";"196,5932";"0,020";"29,260";"0,000"
"39527";"196,5986";"0,020";"29,290";"0,000"
"39528";"196,6039";"0,020";"29,290";"0,000"
"39529";"196,6092";"0,020";"29,220";"0,000"
"39530";"196,6145";"0,020";"29,220";"0,000"
"39531";"196,6198";"0,020";"29,220";"0,000"
"39532";"196,6252";"0,018";"29,325";"0,000"
"39533";"196,6305";"0,020";"29,325";"0,000"
"39534";"196,6359";"0,020";"29,285";"0,000"
"39535";"196,6413";"0,020";"29,285";"0,000"
"39536";"196,6467";"0,020";"29,245";"0,000"
"39537";"196,6521";"0,020";"29,245";"0,000"
"39538";"196,6574";"0,018";"29,270";"0,000"
"39539";"196,6628";"0,020";"29,270";"0,000"
"39540";"196,6682";"0,020";"29,270";"0,000"
"39541";"196,6736";"0,020";"29,285";"0,000"
"39542";"196,6776";"0,020";"29,285";"0,000"
"39543";"196,6816";"0,020";"29,265";"0,000"
"39544";"196,6856";"0,020";"29,265";"0,000"
"39545";"196,6897";"0,020";"29,255";"0,000"
"39546";"196,6950";"0,020";"29,255";"0,000"
"39547";"196,7003";"0,020";"29,270";"0,000"
"39548";"196,7057";"0,020";"29,270";"0,000"
"39549";"196,7103";"0,020";"29,270";"0,000"
"39550";"196,7148";"0,020";"29,365";"0,000"
"39551";"196,7194";"0,020";"29,365";"0,000"
"39552";"196,7240";"0,020";"29,300";"0,000"
"39553";"196,7285";"0,020";"29,300";"0,000"
"39554";"196,7331";"0,020";"29,285";"0,000"
"39555";"196,7377";"0,020";"29,285";"0,000"
"39556";"196,7430";"0,020";"29,260";"0,000"
"39557";"196,7484";"0,020";"29,260";"0,000"
"39558";"196,7537";"0,020";"29,270";"0,000"
"39559";"196,7591";"0,020";"29,270";"0,000"
"39560";"196,7644";"0,020";"29,270";"0,000"
"39561";"196,7698";"0,020";"29,330";"0,000"
"39562";"196,7738";"0,020";"29,330";"0,000"
"39563";"196,7778";"0,020";"29,285";"0,000"
"39564";"196,7818";"0,020";"29,285";"0,000"
"39565";"196,7858";"0,020";"29,245";"0,000"
"39566";"196,7904";"0,020";"29,245";"0,000"
"39567";"196,7950";"0,020";"29,265";"0,000"
"39568";"196,7996";"0,020";"29,265";"0,000"
"39569";"196,8041";"0,020";"29,265";"0,000"
"39570";"196,8087";"0,020";"29,300";"0,000"
"39571";"196,8133";"0,020";"29,300";"0,000"
"39572";"196,8178";"0,020";"29,260";"0,000"
"39573";"196,8259";"0,020";"29,260";"0,000"
"39574";"196,8339";"0,020";"29,260";"0,000"
"39575";"196,8393";"0,020";"29,260";"0,000"
"39576";"196,8446";"0,020";"29,265";"0,000"
"39577";"196,8499";"0,020";"29,265";"0,000"
"39578";"196,8539";"0,020";"29,250";"0,000"
"39579";"196,8580";"0,020";"29,250";"0,000"
"39580";"196,8620";"0,020";"29,250";"0,000"
"39581";"196,8660";"0,020";"29,235";"0,000"
"39582";"196,8706";"0,020";"29,235";"0,000"
"39583";"196,8751";"0,020";"29,305";"0,000"
"39584";"196,8797";"0,020";"29,305";"0,000"
"39585";"196,8843";"0,020";"29,290";"0,000"
"39586";"196,8888";"0,020";"29,290";"0,000"
"39587";"196,8934";"0,020";"29,340";"0,000"
"39588";"196,8980";"0,020";"29,340";"0,000"
"39589";"196,9060";"0,020";"29,340";"0,000"
"39590";"196,9141";"0,020";"29,310";"0,000"
"39591";"196,9194";"0,020";"29,310";"0,000"
"39592";"196,9248";"0,020";"29,215";"0,000"
"39593";"196,9301";"0,020";"29,215";"0,000"
"39594";"196,9341";"0,020";"29,275";"0,000"
"39595";"196,9381";"0,020";"29,275";"0,000"
"39596";"196,9421";"0,020";"29,245";"0,000"
"39597";"196,9461";"0,020";"29,245";"0,000"
"39598";"196,9507";"0,020";"29,265";"0,000"
"39599";"196,9553";"0,020";"29,265";"0,000"
"39600";"196,9598";"0,018";"29,265";"0,000"
"39601";"196,9644";"0,020";"29,275";"0,000"
"39602";"196,9690";"0,020";"29,275";"0,000"
"39603";"196,9736";"0,020";"29,305";"0,000"
"39604";"196,9781";"0,020";"29,305";"0,000"
"39605";"196,9862";"0,020";"29,285";"0,000"
"39606";"196,9942";"0,020";"29,285";"0,000"
"39607";"196,9982";"0,020";"29,265";"0,000"
"39608";"197,0022";"0,020";"29,265";"0,000"
"39609";"197,0062";"0,018";"29,265";"0,000"
"39610";"197,0102";"0,020";"29,280";"0,000"
"39611";"197,0156";"0,020";"29,280";"0,000"
"39612";"197,0209";"0,020";"29,285";"0,000"
"39613";"197,0262";"0,020";"29,285";"0,000"
"39614";"197,0311";"0,020";"29,285";"0,000"
"39615";"197,0359";"0,020";"29,285";"0,000"
"39616";"197,0408";"0,020";"29,310";"0,000"
"39617";"197,0457";"0,020";"29,310";"0,000"
"39618";"197,0505";"0,020";"29,310";"0,000"
"39619";"197,0554";"0,020";"29,295";"0,000"
"39620";"197,0602";"0,020";"29,295";"0,000"
"39621";"197,0649";"0,020";"29,260";"0,000"
"39622";"197,0696";"0,020";"29,260";"0,000"
"39623";"197,0743";"0,020";"29,275";"0,000"
"39624";"197,0797";"0,020";"29,275";"0,000"
"39625";"197,0850";"0,020";"29,295";"0,000"
"39626";"197,0903";"0,020";"29,295";"0,000"
"39627";"197,0957";"0,020";"29,275";"0,000"
"39628";"197,1010";"0,018";"29,275";"0,000"
"39629";"197,1064";"0,020";"29,275";"0,000"
"39630";"197,1110";"0,020";"29,285";"0,000"
"39631";"197,1155";"0,022";"29,285";"0,000"
"39632";"197,1201";"0,020";"29,260";"0,000"
"39633";"197,1246";"0,020";"29,260";"0,000"
"39634";"197,1292";"0,020";"29,225";"0,000"
"39635";"197,1338";"0,020";"29,225";"0,000"
"39636";"197,1383";"0,020";"29,225";"0,000"
"39637";"197,1464";"0,020";"29,225";"0,000"
"39638";"197,1544";"0,020";"29,225";"0,000"
"39639";"197,1584";"0,020";"29,220";"0,000"
"39640";"197,1624";"0,020";"29,220";"0,000"
"39641";"197,1664";"0,020";"29,280";"0,000"
"39642";"197,1704";"0,020";"29,280";"0,000"
"39643";"197,1758";"0,020";"29,345";"0,000"
"39644";"197,1812";"0,020";"29,345";"0,000"
"39645";"197,1866";"0,020";"29,265";"0,000"
"39646";"197,1911";"0,020";"29,265";"0,000"
"39647";"197,1957";"0,020";"29,250";"0,000"
"39648";"197,2003";"0,022";"29,250";"0,000"
"39649";"197,2048";"0,020";"29,250";"0,000"
"39650";"197,2094";"0,022";"29,230";"0,000"
"39651";"197,2139";"0,020";"29,230";"0,000"
"39652";"197,2185";"0,020";"29,220";"0,000"
"39653";"197,2238";"0,020";"29,220";"0,000"
"39654";"197,2292";"0,020";"29,185";"0,000"
"39655";"197,2345";"0,020";"29,185";"0,000"
"39656";"197,2399";"0,020";"29,295";"0,000"
"39657";"197,2452";"0,020";"29,295";"0,000"
"39658";"197,2505";"0,022";"29,295";"0,000"
"39659";"197,2559";"0,020";"29,265";"0,000"
"39660";"197,2612";"0,020";"29,265";"0,000"
"39661";"197,2666";"0,020";"29,250";"0,000"
"39662";"197,2711";"0,020";"29,250";"0,000"
"39663";"197,2757";"0,020";"29,305";"0,000"
"39664";"197,2803";"0,020";"29,305";"0,000"
"39665";"197,2849";"0,020";"29,225";"0,000"
"39666";"197,2894";"0,020";"29,225";"0,000"
"39667";"197,2940";"0,020";"29,225";"0,000"
"39668";"197,2986";"0,020";"29,265";"0,000"
"39669";"197,3040";"0,020";"29,265";"0,000"
"39670";"197,3093";"0,020";"29,285";"0,000"
"39671";"197,3147";"0,020";"29,285";"0,000"
"39672";"197,3200";"0,020";"29,270";"0,000"
"39673";"197,3253";"0,020";"29,270";"0,000"
"39674";"197,3306";"0,020";"29,250";"0,000"
"39675";"197,3360";"0,020";"29,250";"0,000"
"39676";"197,3414";"0,020";"29,220";"0,000"
"39677";"197,3468";"0,020";"29,220";"0,000"
"39678";"197,3513";"0,020";"29,220";"0,000"
"39679";"197,3559";"0,020";"29,240";"0,000"
"39680";"197,3605";"0,020";"29,240";"0,000"
"39681";"197,3650";"0,022";"29,240";"0,000"
"39682";"197,3696";"0,020";"29,240";"0,000"
"39683";"197,3742";"0,020";"29,245";"0,000"
"39684";"197,3788";"0,020";"29,245";"0,000"
"39685";"197,3841";"0,020";"29,320";"0,000"
"39686";"197,3895";"0,020";"29,320";"0,000"
"39687";"197,3949";"0,020";"29,320";"0,000"
"39688";"197,4003";"0,020";"29,250";"0,000"
"39689";"197,4056";"0,020";"29,250";"0,000"
"39690";"197,4110";"0,020";"29,310";"0,000"
"39691";"197,4163";"0,022";"29,310";"0,000"
"39692";"197,4216";"0,020";"29,295";"0,000"
"39693";"197,4270";"0,020";"29,295";"0,000"
"39694";"197,4325";"0,020";"29,285";"0,000"
"39695";"197,4380";"0,020";"29,285";"0,000"
"39696";"197,4435";"0,020";"29,300";"0,000"
"39697";"197,4490";"0,020";"29,300";"0,000"
"39698";"197,4545";"0,020";"29,300";"0,000"
"39699";"197,4600";"0,020";"29,240";"0,000"
"39700";"197,4655";"0,020";"29,240";"0,000"
"39701";"197,4710";"0,020";"29,325";"0,000"
"39702";"197,4751";"0,020";"29,325";"0,000"
