"Viewer Version";"2.91"
"COM HW Type";"RS485/USB Sensor Cable"
"COM HW Config";"Config String: COM4 , 115200, ECHOOFF"
"Sensor Cable Version";"1.8"
"Product Type";"Liquid Flow Sensor (SF06 Chip)"
"Product COM Protocol Config";"SHDLC Device Address: 0"
"Product ID";"SLF3S-1300F"
"Sensor Serial";"1949-000064"
"I2C Address";"8"
"Supply Voltage";"3.5 V"
"Command Address";"0x3608"
"Sampling Time [ms]";"5"
"Scale Factor Flow lin.";"500"
"Scale Factor Temp lin.";"200"
"Scale Factor Custom";"1"
"Sample #";"Relative Time[s]";"Flow linearized [ml/min]";"Temperature linearized [deg C]";"Custom []"
"357449";"1 777,5458";"7,016";"29,875";"0,000"
"357450";"1 777,5503";"6,956";"29,875";"0,000"
"357451";"1 777,5549";"6,964";"29,875";"0,000"
"357452";"1 777,5594";"7,000";"29,845";"0,000"
"357453";"1 777,5640";"6,984";"29,845";"0,000"
"357454";"1 777,5686";"6,964";"29,880";"0,000"
"357455";"1 777,5767";"6,984";"29,880";"0,000"
"357456";"1 777,5849";"6,984";"29,895";"0,000"
"357457";"1 777,5889";"6,972";"29,895";"0,000"
"357458";"1 777,5929";"7,014";"29,875";"0,000"
"357459";"1 777,5969";"6,982";"29,875";"0,000"
"357460";"1 777,6009";"6,984";"29,875";"0,000"
"357461";"1 777,6062";"7,008";"29,895";"0,000"
"357462";"1 777,6115";"6,948";"29,895";"0,000"
"357463";"1 777,6168";"6,980";"29,840";"0,000"
"357464";"1 777,6213";"6,968";"29,840";"0,000"
"357465";"1 777,6259";"6,958";"29,920";"0,000"
"357466";"1 777,6305";"6,948";"29,920";"0,000"
"357467";"1 777,6350";"6,944";"29,800";"0,000"
"357468";"1 777,6396";"6,910";"29,800";"0,000"
"357469";"1 777,6441";"6,878";"29,950";"0,000"
"357470";"1 777,6487";"6,838";"29,950";"0,000"
"357471";"1 777,6568";"6,820";"29,950";"0,000"
"357472";"1 777,6650";"6,808";"29,845";"0,000"
"357473";"1 777,6690";"6,770";"29,845";"0,000"
"357474";"1 777,6730";"6,740";"29,840";"0,000"
"357475";"1 777,6770";"6,730";"29,840";"0,000"
"357476";"1 777,6810";"6,706";"29,890";"0,000"
"357477";"1 777,6862";"6,708";"29,890";"0,000"
"357478";"1 777,6915";"6,686";"29,905";"0,000"
"357479";"1 777,6967";"6,704";"29,905";"0,000"
"357480";"1 777,7015";"6,756";"29,905";"0,000"
"357481";"1 777,7063";"6,712";"29,935";"0,000"
"357482";"1 777,7110";"6,704";"29,935";"0,000"
"357483";"1 777,7158";"6,698";"29,945";"0,000"
"357484";"1 777,7206";"6,738";"29,945";"0,000"
"357485";"1 777,7253";"6,736";"29,870";"0,000"
"357486";"1 777,7301";"6,714";"29,870";"0,000"
"357487";"1 777,7350";"6,752";"29,915";"0,000"
"357488";"1 777,7400";"6,750";"29,915";"0,000"
"357489";"1 777,7449";"6,762";"29,895";"0,000"
"357490";"1 777,7503";"6,784";"29,895";"0,000"
"357491";"1 777,7557";"6,768";"29,895";"0,000"
"357492";"1 777,7611";"6,798";"29,915";"0,000"
"357493";"1 777,7664";"6,780";"29,915";"0,000"
"357494";"1 777,7717";"6,780";"29,865";"0,000"
"357495";"1 777,7770";"6,798";"29,865";"0,000"
"357496";"1 777,7816";"6,752";"29,895";"0,000"
"357497";"1 777,7861";"6,730";"29,895";"0,000"
"357498";"1 777,7907";"6,734";"29,925";"0,000"
"357499";"1 777,7953";"6,736";"29,925";"0,000"
"357500";"1 777,7998";"6,700";"29,925";"0,000"
"357501";"1 777,8044";"6,698";"29,935";"0,000"
"357502";"1 777,8090";"6,676";"29,935";"0,000"
"357503";"1 777,8171";"6,674";"29,900";"0,000"
"357504";"1 777,8253";"6,672";"29,900";"0,000"
"357505";"1 777,8293";"6,722";"29,880";"0,000"
"357506";"1 777,8333";"6,708";"29,880";"0,000"
"357507";"1 777,8373";"6,738";"30,010";"0,000"
"357508";"1 777,8413";"6,722";"30,010";"0,000"
"357509";"1 777,8465";"6,756";"29,955";"0,000"
"357510";"1 777,8518";"6,754";"29,955";"0,000"
"357511";"1 777,8571";"6,768";"29,955";"0,000"
"357512";"1 777,8617";"6,780";"29,925";"0,000"
"357513";"1 777,8662";"6,746";"29,925";"0,000"
"357514";"1 777,8708";"6,780";"29,915";"0,000"
"357515";"1 777,8754";"6,752";"29,915";"0,000"
"357516";"1 777,8799";"6,792";"29,880";"0,000"
"357517";"1 777,8845";"6,774";"29,880";"0,000"
"357518";"1 777,8891";"6,808";"29,995";"0,000"
"357519";"1 777,8945";"6,802";"29,995";"0,000"
"357520";"1 777,9000";"6,796";"29,995";"0,000"
"357521";"1 777,9054";"6,802";"29,975";"0,000"
"357522";"1 777,9108";"6,776";"29,975";"0,000"
"357523";"1 777,9161";"6,844";"29,890";"0,000"
"357524";"1 777,9214";"6,880";"29,890";"0,000"
"357525";"1 777,9267";"6,944";"29,970";"0,000"
"357526";"1 777,9320";"7,002";"29,970";"0,000"
"357527";"1 777,9373";"7,058";"29,980";"0,000"
"357528";"1 777,9419";"7,094";"29,980";"0,000"
"357529";"1 777,9465";"7,140";"29,980";"0,000"
"357530";"1 777,9510";"7,154";"29,880";"0,000"
"357531";"1 777,9556";"7,226";"29,880";"0,000"
"357532";"1 777,9601";"7,254";"29,955";"0,000"
"357533";"1 777,9647";"7,284";"29,955";"0,000"
"357534";"1 777,9692";"7,302";"29,935";"0,000"
"357535";"1 777,9746";"7,224";"29,935";"0,000"
"357536";"1 777,9799";"7,236";"29,970";"0,000"
"357537";"1 777,9852";"7,210";"29,970";"0,000"
"357538";"1 777,9907";"7,196";"29,965";"0,000"
"357539";"1 777,9961";"7,172";"29,965";"0,000"
"357540";"1 778,0016";"7,126";"29,965";"0,000"
"357541";"1 778,0068";"7,120";"29,955";"0,000"
"357542";"1 778,0121";"7,084";"29,955";"0,000"
"357543";"1 778,0174";"7,070";"29,950";"0,000"
"357544";"1 778,0228";"7,052";"29,950";"0,000"
"357545";"1 778,0282";"7,080";"29,980";"0,000"
"357546";"1 778,0336";"7,020";"29,980";"0,000"
"357547";"1 778,0390";"7,068";"29,950";"0,000"
"357548";"1 778,0443";"7,072";"29,950";"0,000"
"357549";"1 778,0497";"7,074";"29,950";"0,000"
"357550";"1 778,0551";"7,080";"29,940";"0,000"
"357551";"1 778,0605";"7,082";"29,940";"0,000"
"357552";"1 778,0645";"7,074";"29,990";"0,000"
"357553";"1 778,0685";"7,084";"29,990";"0,000"
"357554";"1 778,0726";"7,128";"30,025";"0,000"
"357555";"1 778,0766";"7,174";"30,025";"0,000"
"357556";"1 778,0819";"7,196";"29,975";"0,000"
"357557";"1 778,0873";"7,244";"29,975";"0,000"
"357558";"1 778,0927";"7,280";"30,040";"0,000"
"357559";"1 778,0972";"7,340";"30,040";"0,000"
"357560";"1 778,1018";"7,414";"30,040";"0,000"
"357561";"1 778,1063";"7,490";"30,005";"0,000"
"357562";"1 778,1108";"7,548";"30,005";"0,000"
"357563";"1 778,1154";"7,630";"29,970";"0,000"
"357564";"1 778,1199";"7,620";"29,970";"0,000"
"357565";"1 778,1244";"7,698";"29,950";"0,000"
"357566";"1 778,1299";"7,738";"29,950";"0,000"
"357567";"1 778,1353";"7,782";"29,995";"0,000"
"357568";"1 778,1407";"7,796";"29,995";"0,000"
"357569";"1 778,1460";"7,822";"29,995";"0,000"
"357570";"1 778,1514";"7,784";"29,975";"0,000"
"357571";"1 778,1567";"7,794";"29,975";"0,000"
"357572";"1 778,1620";"7,792";"30,035";"0,000"
"357573";"1 778,1673";"7,824";"30,035";"0,000"
"357574";"1 778,1726";"7,860";"30,010";"0,000"
"357575";"1 778,1783";"7,788";"30,010";"0,000"
"357576";"1 778,1839";"7,802";"29,965";"0,000"
"357577";"1 778,1896";"7,774";"29,965";"0,000"
"357578";"1 778,1952";"7,800";"29,965";"0,000"
"357579";"1 778,2009";"7,810";"30,055";"0,000"
"357580";"1 778,2065";"7,780";"30,055";"0,000"
"357581";"1 778,2122";"7,812";"30,035";"0,000"
"357582";"1 778,2178";"7,836";"30,035";"0,000"
"357583";"1 778,2210";"7,858";"30,015";"0,000"
"357584";"1 778,2242";"7,840";"30,015";"0,000"
"357585";"1 778,2274";"7,874";"30,055";"0,000"
"357586";"1 778,2306";"7,846";"30,055";"0,000"
"357587";"1 778,2338";"7,794";"30,025";"0,000"
"357588";"1 778,2391";"7,790";"30,025";"0,000"
"357589";"1 778,2444";"7,764";"30,025";"0,000"
"357590";"1 778,2497";"7,746";"30,035";"0,000"
"357591";"1 778,2543";"7,744";"30,035";"0,000"
"357592";"1 778,2589";"7,692";"30,080";"0,000"
"357593";"1 778,2634";"7,626";"30,080";"0,000"
"357594";"1 778,2680";"7,624";"30,045";"0,000"
"357595";"1 778,2726";"7,576";"30,045";"0,000"
"357596";"1 778,2771";"7,616";"30,040";"0,000"
"357597";"1 778,2817";"7,574";"30,040";"0,000"
"357598";"1 778,2897";"7,542";"30,040";"0,000"
"357599";"1 778,2978";"7,518";"30,010";"0,000"
"357600";"1 778,3018";"7,488";"30,010";"0,000"
"357601";"1 778,3058";"7,518";"29,985";"0,000"
"357602";"1 778,3098";"7,444";"29,985";"0,000"
"357603";"1 778,3138";"7,474";"30,035";"0,000"
"357604";"1 778,3196";"7,466";"30,035";"0,000"
"357605";"1 778,3255";"7,514";"30,095";"0,000"
"357606";"1 778,3314";"7,552";"30,095";"0,000"
"357607";"1 778,3358";"7,536";"30,035";"0,000"
"357608";"1 778,3401";"7,558";"30,035";"0,000"
"357609";"1 778,3444";"7,556";"30,035";"0,000"
"357610";"1 778,3488";"7,532";"30,000";"0,000"
"357611";"1 778,3531";"7,550";"30,000";"0,000"
"357612";"1 778,3575";"7,536";"30,035";"0,000"
"357613";"1 778,3618";"7,518";"30,035";"0,000"
"357614";"1 778,3699";"7,526";"30,060";"0,000"
"357615";"1 778,3781";"7,496";"30,060";"0,000"
"357616";"1 778,3821";"7,476";"30,035";"0,000"
"357617";"1 778,3861";"7,436";"30,035";"0,000"
"357618";"1 778,3901";"7,452";"30,035";"0,000"
"357619";"1 778,3941";"7,424";"30,120";"0,000"
"357620";"1 778,3994";"7,406";"30,120";"0,000"
"357621";"1 778,4048";"7,450";"30,065";"0,000"
"357622";"1 778,4101";"7,430";"30,065";"0,000"
"357623";"1 778,4147";"7,426";"30,020";"0,000"
"357624";"1 778,4192";"7,412";"30,020";"0,000"
"357625";"1 778,4238";"7,398";"30,070";"0,000"
"357626";"1 778,4283";"7,424";"30,070";"0,000"
"357627";"1 778,4329";"7,416";"30,070";"0,000"
"357628";"1 778,4374";"7,466";"30,100";"0,000"
"357629";"1 778,4420";"7,496";"30,100";"0,000"
"357630";"1 778,4501";"7,542";"30,040";"0,000"
"357631";"1 778,4582";"7,578";"30,040";"0,000"
"357632";"1 778,4622";"7,640";"30,100";"0,000"
"357633";"1 778,4662";"7,694";"30,100";"0,000"
"357634";"1 778,4702";"7,784";"30,045";"0,000"
"357635";"1 778,4742";"7,834";"30,045";"0,000"
"357636";"1 778,4795";"7,900";"30,090";"0,000"
"357637";"1 778,4848";"7,966";"30,090";"0,000"
"357638";"1 778,4901";"7,998";"30,090";"0,000"
"357639";"1 778,4956";"8,086";"30,080";"0,000"
"357640";"1 778,5012";"8,140";"30,080";"0,000"
"357641";"1 778,5067";"8,154";"30,160";"0,000"
"357642";"1 778,5122";"8,204";"30,160";"0,000"
"357643";"1 778,5177";"8,214";"30,045";"0,000"
"357644";"1 778,5233";"8,192";"30,045";"0,000"
"357645";"1 778,5288";"8,264";"30,095";"0,000"
"357646";"1 778,5343";"8,182";"30,095";"0,000"
"357647";"1 778,5383";"8,174";"30,095";"0,000"
"357648";"1 778,5423";"8,034";"30,115";"0,000"
"357649";"1 778,5464";"7,950";"30,115";"0,000"
"357650";"1 778,5504";"8,044";"30,210";"0,000"
"357651";"1 778,5557";"8,038";"30,210";"0,000"
"357652";"1 778,5610";"7,982";"30,100";"0,000"
"357653";"1 778,5662";"7,886";"30,100";"0,000"
"357654";"1 778,5716";"7,888";"30,090";"0,000"
"357655";"1 778,5770";"7,798";"30,090";"0,000"
"357656";"1 778,5824";"7,820";"30,170";"0,000"
"357657";"1 778,5878";"7,760";"30,170";"0,000"
"357658";"1 778,5932";"7,854";"30,170";"0,000"
"357659";"1 778,5985";"7,884";"30,115";"0,000"
"357660";"1 778,6039";"7,860";"30,115";"0,000"
"357661";"1 778,6093";"7,898";"30,135";"0,000"
"357662";"1 778,6133";"7,882";"30,135";"0,000"
"357663";"1 778,6174";"7,922";"30,120";"0,000"
"357664";"1 778,6214";"7,932";"30,120";"0,000"
"357665";"1 778,6254";"7,918";"30,080";"0,000"
"357666";"1 778,6308";"7,878";"30,080";"0,000"
"357667";"1 778,6361";"7,904";"30,080";"0,000"
"357668";"1 778,6415";"7,962";"30,135";"0,000"
"357669";"1 778,6461";"7,964";"30,135";"0,000"
"357670";"1 778,6507";"8,006";"30,175";"0,000"
"357671";"1 778,6553";"7,946";"30,175";"0,000"
"357672";"1 778,6599";"7,970";"30,120";"0,000"
"357673";"1 778,6645";"7,944";"30,120";"0,000"
"357674";"1 778,6691";"8,018";"30,130";"0,000"
"357675";"1 778,6737";"7,980";"30,130";"0,000"
"357676";"1 778,6790";"8,006";"30,180";"0,000"
"357677";"1 778,6844";"8,008";"30,180";"0,000"
"357678";"1 778,6897";"7,912";"30,180";"0,000"
"357679";"1 778,6950";"7,958";"30,240";"0,000"
"357680";"1 778,7004";"8,038";"30,240";"0,000"
"357681";"1 778,7057";"8,026";"30,195";"0,000"
"357682";"1 778,7110";"8,038";"30,195";"0,000"
"357683";"1 778,7163";"8,106";"30,145";"0,000"
"357684";"1 778,7216";"8,086";"30,145";"0,000"
"357685";"1 778,7272";"8,140";"30,190";"0,000"
"357686";"1 778,7327";"8,176";"30,190";"0,000"
"357687";"1 778,7382";"8,214";"30,190";"0,000"
"357688";"1 778,7437";"8,214";"30,170";"0,000"
"357689";"1 778,7492";"8,240";"30,170";"0,000"
"357690";"1 778,7547";"8,288";"30,140";"0,000"
"357691";"1 778,7603";"8,200";"30,140";"0,000"
"357692";"1 778,7658";"8,220";"30,185";"0,000"
"357693";"1 778,7698";"8,218";"30,185";"0,000"
"357694";"1 778,7738";"8,232";"30,160";"0,000"
"357695";"1 778,7778";"8,258";"30,160";"0,000"
"357696";"1 778,7818";"8,230";"30,160";"0,000"
"357697";"1 778,7857";"8,264";"30,105";"0,000"
"357698";"1 778,7897";"8,190";"30,105";"0,000"
"357699";"1 778,7937";"8,226";"30,220";"0,000"
"357700";"1 778,7976";"8,260";"30,220";"0,000"
"357701";"1 778,8022";"8,310";"30,200";"0,000"
"357702";"1 778,8068";"8,260";"30,200";"0,000"
"357703";"1 778,8114";"8,292";"30,165";"0,000"
"357704";"1 778,8160";"8,242";"30,165";"0,000"
"357705";"1 778,8205";"8,250";"30,140";"0,000"
"357706";"1 778,8251";"8,276";"30,140";"0,000"
"357707";"1 778,8297";"8,294";"30,140";"0,000"
"357708";"1 778,8378";"8,328";"30,140";"0,000"
"357709";"1 778,8460";"8,324";"30,140";"0,000"
"357710";"1 778,8500";"8,316";"30,225";"0,000"
"357711";"1 778,8540";"8,376";"30,225";"0,000"
"357712";"1 778,8580";"8,352";"30,240";"0,000"
"357713";"1 778,8620";"8,318";"30,240";"0,000"
"357714";"1 778,8672";"8,314";"30,285";"0,000"
"357715";"1 778,8725";"8,254";"30,285";"0,000"
"357716";"1 778,8778";"8,272";"30,285";"0,000"
"357717";"1 778,8824";"8,222";"30,150";"0,000"
"357718";"1 778,8869";"8,162";"30,150";"0,000"
"357719";"1 778,8915";"8,164";"30,130";"0,000"
"357720";"1 778,8960";"8,116";"30,130";"0,000"
"357721";"1 778,9006";"8,108";"30,315";"0,000"
"357722";"1 778,9052";"8,032";"30,315";"0,000"
"357723";"1 778,9097";"8,026";"30,240";"0,000"
"357724";"1 778,9179";"7,970";"30,240";"0,000"
"357725";"1 778,9261";"8,000";"30,285";"0,000"
"357726";"1 778,9301";"7,978";"30,285";"0,000"
"357727";"1 778,9341";"8,010";"30,285";"0,000"
"357728";"1 778,9380";"8,040";"30,195";"0,000"
"357729";"1 778,9420";"8,072";"30,195";"0,000"
"357730";"1 778,9473";"8,104";"30,210";"0,000"
"357731";"1 778,9526";"8,096";"30,210";"0,000"
"357732";"1 778,9579";"8,172";"30,250";"0,000"
"357733";"1 778,9625";"8,152";"30,250";"0,000"
"357734";"1 778,9670";"8,222";"30,155";"0,000"
"357735";"1 778,9716";"8,150";"30,155";"0,000"
"357736";"1 778,9762";"8,194";"30,155";"0,000"
"357737";"1 778,9807";"8,220";"30,280";"0,000"
"357738";"1 778,9853";"8,208";"30,280";"0,000"
"357739";"1 778,9899";"8,216";"30,250";"0,000"
"357740";"1 778,9980";"8,230";"30,250";"0,000"
"357741";"1 779,0062";"8,302";"30,235";"0,000"
"357742";"1 779,0102";"8,234";"30,235";"0,000"
"357743";"1 779,0142";"8,242";"30,295";"0,000"
"357744";"1 779,0182";"8,222";"30,295";"0,000"
"357745";"1 779,0221";"8,070";"30,295";"0,000"
"357746";"1 779,0274";"8,090";"30,225";"0,000"
"357747";"1 779,0327";"8,090";"30,225";"0,000"
"357748";"1 779,0380";"8,116";"30,215";"0,000"
"357749";"1 779,0426";"8,116";"30,215";"0,000"
"357750";"1 779,0472";"8,094";"30,305";"0,000"
"357751";"1 779,0517";"8,046";"30,305";"0,000"
"357752";"1 779,0563";"8,060";"30,240";"0,000"
"357753";"1 779,0608";"8,024";"30,240";"0,000"
"357754";"1 779,0654";"7,968";"30,225";"0,000"
"357755";"1 779,0699";"7,978";"30,225";"0,000"
"357756";"1 779,0754";"7,928";"30,225";"0,000"
"357757";"1 779,0808";"7,920";"30,300";"0,000"
"357758";"1 779,0862";"7,896";"30,300";"0,000"
"357759";"1 779,0916";"7,968";"30,220";"0,000"
"357760";"1 779,0969";"7,914";"30,220";"0,000"
"357761";"1 779,1022";"7,922";"30,265";"0,000"
"357762";"1 779,1076";"7,892";"30,265";"0,000"
"357763";"1 779,1129";"7,900";"30,315";"0,000"
"357764";"1 779,1182";"7,880";"30,315";"0,000"
"357765";"1 779,1237";"7,926";"30,315";"0,000"
"357766";"1 779,1292";"7,942";"30,280";"0,000"
"357767";"1 779,1347";"7,980";"30,280";"0,000"
"357768";"1 779,1402";"7,998";"30,285";"0,000"
"357769";"1 779,1458";"8,034";"30,285";"0,000"
"357770";"1 779,1513";"8,006";"30,305";"0,000"
"357771";"1 779,1568";"8,012";"30,305";"0,000"
"357772";"1 779,1623";"8,048";"30,320";"0,000"
"357773";"1 779,1663";"8,072";"30,320";"0,000"
"357774";"1 779,1703";"8,082";"30,370";"0,000"
"357775";"1 779,1742";"8,082";"30,370";"0,000"
"357776";"1 779,1782";"8,068";"30,370";"0,000"
"357777";"1 779,1836";"8,120";"30,255";"0,000"
"357778";"1 779,1890";"8,090";"30,255";"0,000"
"357779";"1 779,1944";"8,058";"30,340";"0,000"
"357780";"1 779,1990";"8,046";"30,340";"0,000"
"357781";"1 779,2036";"8,038";"30,300";"0,000"
"357782";"1 779,2082";"7,980";"30,300";"0,000"
"357783";"1 779,2127";"7,974";"30,350";"0,000"
"357784";"1 779,2173";"7,976";"30,350";"0,000"
"357785";"1 779,2219";"7,958";"30,350";"0,000"
"357786";"1 779,2265";"7,934";"30,285";"0,000"
"357787";"1 779,2318";"7,902";"30,285";"0,000"
"357788";"1 779,2372";"7,868";"30,295";"0,000"
"357789";"1 779,2425";"7,872";"30,295";"0,000"
"357790";"1 779,2479";"7,886";"30,380";"0,000"
"357791";"1 779,2532";"7,856";"30,380";"0,000"
"357792";"1 779,2585";"7,874";"30,280";"0,000"
"357793";"1 779,2638";"7,868";"30,280";"0,000"
"357794";"1 779,2691";"7,870";"30,320";"0,000"
"357795";"1 779,2744";"7,858";"30,320";"0,000"
"357796";"1 779,2796";"7,858";"30,320";"0,000"
"357797";"1 779,2849";"7,898";"30,360";"0,000"
"357798";"1 779,2902";"7,910";"30,360";"0,000"
"357799";"1 779,2955";"7,940";"30,355";"0,000"
"357800";"1 779,3007";"7,956";"30,355";"0,000"
"357801";"1 779,3060";"7,996";"30,250";"0,000"
"357802";"1 779,3113";"7,986";"30,250";"0,000"
"357803";"1 779,3166";"7,994";"30,360";"0,000"
"357804";"1 779,3206";"7,980";"30,360";"0,000"
"357805";"1 779,3246";"7,992";"30,360";"0,000"
"357806";"1 779,3286";"8,026";"30,365";"0,000"
"357807";"1 779,3326";"8,000";"30,365";"0,000"
"357808";"1 779,3379";"8,098";"30,425";"0,000"
"357809";"1 779,3431";"7,996";"30,425";"0,000"
"357810";"1 779,3484";"8,034";"30,365";"0,000"
"357811";"1 779,3530";"8,002";"30,365";"0,000"
"357812";"1 779,3576";"8,006";"30,410";"0,000"
"357813";"1 779,3622";"7,966";"30,410";"0,000"
"357814";"1 779,3667";"7,986";"30,410";"0,000"
"357815";"1 779,3713";"8,010";"30,405";"0,000"
"357816";"1 779,3759";"7,996";"30,405";"0,000"
"357817";"1 779,3805";"8,062";"30,380";"0,000"
"357818";"1 779,3859";"8,048";"30,380";"0,000"
"357819";"1 779,3912";"8,050";"30,425";"0,000"
"357820";"1 779,3966";"7,996";"30,425";"0,000"
"357821";"1 779,4020";"8,026";"30,420";"0,000"
"357822";"1 779,4073";"8,076";"30,420";"0,000"
"357823";"1 779,4126";"8,042";"30,405";"0,000"
"357824";"1 779,4180";"8,058";"30,405";"0,000"
"357825";"1 779,4233";"8,010";"30,405";"0,000"
"357826";"1 779,4286";"8,066";"30,340";"0,000"
"357827";"1 779,4340";"8,054";"30,340";"0,000"
"357828";"1 779,4394";"8,040";"30,440";"0,000"
"357829";"1 779,4448";"8,026";"30,440";"0,000"
"357830";"1 779,4502";"8,058";"30,395";"0,000"
"357831";"1 779,4556";"8,028";"30,395";"0,000"
"357832";"1 779,4610";"8,038";"30,410";"0,000"
"357833";"1 779,4664";"8,020";"30,410";"0,000"
"357834";"1 779,4718";"7,980";"30,410";"0,000"
"357835";"1 779,4758";"7,974";"30,435";"0,000"
"357836";"1 779,4797";"7,972";"30,435";"0,000"
"357837";"1 779,4837";"7,976";"30,375";"0,000"
"357838";"1 779,4877";"7,926";"30,375";"0,000"
"357839";"1 779,4930";"7,982";"30,440";"0,000"
"357840";"1 779,4983";"7,920";"30,440";"0,000"
"357841";"1 779,5037";"7,978";"30,485";"0,000"
"357842";"1 779,5083";"7,920";"30,485";"0,000"
"357843";"1 779,5129";"7,912";"30,490";"0,000"
"357844";"1 779,5175";"7,912";"30,490";"0,000"
"357845";"1 779,5222";"7,884";"30,490";"0,000"
"357846";"1 779,5268";"7,910";"30,445";"0,000"
"357847";"1 779,5314";"7,866";"30,445";"0,000"
"357848";"1 779,5361";"7,886";"30,425";"0,000"
"357849";"1 779,5414";"7,896";"30,425";"0,000"
"357850";"1 779,5467";"7,906";"30,405";"0,000"
"357851";"1 779,5521";"7,872";"30,405";"0,000"
"357852";"1 779,5574";"7,920";"30,435";"0,000"
"357853";"1 779,5627";"7,926";"30,435";"0,000"
"357854";"1 779,5681";"7,910";"30,435";"0,000"
"357855";"1 779,5734";"7,962";"30,440";"0,000"
"357856";"1 779,5787";"7,956";"30,440";"0,000"
"357857";"1 779,5840";"7,998";"30,375";"0,000"
"357858";"1 779,5898";"7,964";"30,375";"0,000"
"357859";"1 779,5955";"8,062";"30,525";"0,000"
"357860";"1 779,6013";"8,026";"30,525";"0,000"
"357861";"1 779,6071";"8,036";"30,485";"0,000"
"357862";"1 779,6129";"7,998";"30,485";"0,000"
"357863";"1 779,6186";"8,006";"30,485";"0,000"
"357864";"1 779,6244";"8,048";"30,465";"0,000"
"357865";"1 779,6302";"8,026";"30,465";"0,000"
"357866";"1 779,6334";"8,022";"30,470";"0,000"
"357867";"1 779,6365";"8,024";"30,470";"0,000"
"357868";"1 779,6397";"7,994";"30,445";"0,000"
"357869";"1 779,6429";"7,956";"30,445";"0,000"
"357870";"1 779,6461";"7,956";"30,385";"0,000"
"357871";"1 779,6514";"7,942";"30,385";"0,000"
"357872";"1 779,6568";"7,928";"30,475";"0,000"
"357873";"1 779,6621";"7,990";"30,475";"0,000"
"357874";"1 779,6667";"7,940";"30,475";"0,000"
"357875";"1 779,6712";"8,048";"30,500";"0,000"
"357876";"1 779,6758";"8,022";"30,500";"0,000"
"357877";"1 779,6803";"8,032";"30,465";"0,000"
"357878";"1 779,6848";"8,058";"30,465";"0,000"
"357879";"1 779,6894";"8,082";"30,455";"0,000"
"357880";"1 779,6939";"8,026";"30,455";"0,000"
"357881";"1 779,6994";"8,034";"30,540";"0,000"
"357882";"1 779,7048";"8,044";"30,540";"0,000"
"357883";"1 779,7102";"8,024";"30,540";"0,000"
"357884";"1 779,7155";"7,980";"30,490";"0,000"
"357885";"1 779,7209";"8,024";"30,490";"0,000"
"357886";"1 779,7262";"8,028";"30,395";"0,000"
"357887";"1 779,7315";"8,022";"30,395";"0,000"
"357888";"1 779,7368";"8,038";"30,510";"0,000"
"357889";"1 779,7421";"8,030";"30,510";"0,000"
"357890";"1 779,7475";"8,040";"30,495";"0,000"
"357891";"1 779,7529";"8,090";"30,495";"0,000"
"357892";"1 779,7583";"8,116";"30,550";"0,000"
"357893";"1 779,7638";"8,056";"30,550";"0,000"
"357894";"1 779,7692";"8,114";"30,550";"0,000"
"357895";"1 779,7746";"8,164";"30,505";"0,000"
"357896";"1 779,7800";"8,126";"30,505";"0,000"
"357897";"1 779,7854";"8,150";"30,405";"0,000"
"357898";"1 779,7894";"8,168";"30,405";"0,000"
"357899";"1 779,7934";"8,184";"30,590";"0,000"
"357900";"1 779,7974";"8,176";"30,590";"0,000"
"357901";"1 779,8014";"8,218";"30,565";"0,000"
"357902";"1 779,8067";"8,198";"30,565";"0,000"
"357903";"1 779,8120";"8,228";"30,565";"0,000"
"357904";"1 779,8173";"8,222";"30,545";"0,000"
"357905";"1 779,8218";"8,148";"30,545";"0,000"
"357906";"1 779,8264";"8,176";"30,580";"0,000"
"357907";"1 779,8310";"8,136";"30,580";"0,000"
"357908";"1 779,8355";"8,106";"30,490";"0,000"
"357909";"1 779,8401";"8,042";"30,490";"0,000"
"357910";"1 779,8447";"8,040";"30,620";"0,000"
"357911";"1 779,8492";"7,982";"30,620";"0,000"
"357912";"1 779,8547";"7,972";"30,620";"0,000"
"357913";"1 779,8601";"7,920";"30,565";"0,000"
"357914";"1 779,8656";"7,916";"30,565";"0,000"
"357915";"1 779,8709";"7,948";"30,615";"0,000"
"357916";"1 779,8761";"7,896";"30,615";"0,000"
"357917";"1 779,8814";"7,828";"30,590";"0,000"
"357918";"1 779,8867";"7,836";"30,590";"0,000"
"357919";"1 779,8920";"7,822";"30,565";"0,000"
"357920";"1 779,8974";"7,884";"30,565";"0,000"
"357921";"1 779,9028";"7,860";"30,575";"0,000"
"357922";"1 779,9082";"7,886";"30,575";"0,000"
"357923";"1 779,9136";"7,966";"30,575";"0,000"
"357924";"1 779,9190";"7,962";"30,600";"0,000"
"357925";"1 779,9244";"7,926";"30,600";"0,000"
"357926";"1 779,9299";"7,922";"30,600";"0,000"
"357927";"1 779,9353";"7,978";"30,600";"0,000"
"357928";"1 779,9407";"7,984";"30,590";"0,000"
"357929";"1 779,9447";"7,954";"30,590";"0,000"
"357930";"1 779,9487";"7,994";"30,565";"0,000"
"357931";"1 779,9527";"7,930";"30,565";"0,000"
"357932";"1 779,9567";"7,912";"30,565";"0,000"
"357933";"1 779,9621";"7,920";"30,565";"0,000"
"357934";"1 779,9674";"7,860";"30,565";"0,000"
"357935";"1 779,9728";"7,866";"30,615";"0,000"
"357936";"1 779,9780";"7,778";"30,615";"0,000"
